image,label
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GA9ZZXDP63.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GAECFKMVCM.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GAWDODK7TX.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GAZCG8E6MO.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GBBZXUY2WE.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GBE63WX2RP.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GBHWH3V794.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GBTFYDTBP2.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GCX6MGR8OA.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GD70WYA56K.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GDZUREOAPC.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GEC91R7V54.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GEJLBTVJA8.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GF9N9FE52Y.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GFBCNTCIRV.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GFCGW69BTY.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GFU60VHIS3.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GG5DRFWG2H.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GGFKIX7IXT.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GGW5RGII71.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GH5ZJWNCPC.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GH8PYM2M3Q.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GHB88I8GQ0.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GHLWSOBHWC.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GI2CW5I9B2.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GIDJD3T87V.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GIQ7QKVLPI.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GITCLJP92A.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GIX9XR8MYG.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GJCI5VRPUX.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GJH5H5WB1C.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GJIIEKLDBS.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GJX470I3QV.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GK4EN8RWVR.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GKSATEEYK3.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GL58K6AKTV.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GLN4VY01IJ.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GLNX2OYT66.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GLQSV30UW3.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GLU8FDW0Z8.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GLWITMAZGE.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GMCGBKZHGV.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GMKQHMV8ZR.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GMRTAW5WFN.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GMY0O2W31C.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GNADXEUIFL.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GNPPK5ABH5.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GO9RY8O4J7.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GOERAMOCG5.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GOGZ7V7V9M.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GOL2CEH1T0.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GPAG2U72I2.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GPJ47OM93W.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GQ3XRDRGV2.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GQ57VN3O4V.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GR6J3JA0JF.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GRGN2T15B3.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GRGO065CDP.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GRL526ZSYI.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GS4T4YWH5M.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GS854OXOQX.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GS8JXGF3D0.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GS92QR1FH3.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GSLILV2YKW.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GSSSYW6SUX.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GT6AZTK0HM.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GTTC6N3I06.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GTUGKWV3DU.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GTY4S7G51D.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GU05HVF9EX.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GUKZIFFIJS.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GUOH8TUX1R.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GUQ9W1CL6T.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GUW7N11F64.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GUY2TLHNU7.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GVEQPLGFB9.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GWBNI5PQZY.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GWD3UXFT7A.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GWOUJLDJMI.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GWSYGG5E80.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GWZ5TK58BQ.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GX7HA52C7M.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GXDT0AMSZH.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GXP8VRX4SD.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GYEEITLYYO.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GYHA2OCIF1.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GZ09E1PMCN.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GZJCH7U8HG.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\GZPXQ7KN2H.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H0Q3ZJ7VSQ.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H0YOD5AK2X.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H128D5NQBT.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H1HE312MAB.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H1JLRZ3J8U.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H1STHASSV1.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H1VSEODX40.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H26PYNN2U6.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H2KY4AJXRO.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H2RLXDR733.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H34IH681FP.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H3EW2DCE1I.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H3IQ6DK79V.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H3OP3PHW68.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H3VH6KREU6.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H4UEBKSSUG.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H4W85CY0UI.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H7GCMNINHX.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H8ALVZ4RW0.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H9IW3LNNXM.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\H9TTLMQ05T.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HBDRU54DMQ.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HBFGPNBGU4.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HBNDJA9J8A.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HCKQ238NVD.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HCLEK6WAI8.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HDMSWKRI96.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HDU12V20EF.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HE6JG2A6ZV.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HEBOKRNQ2J.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HEFGB2DJRW.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HF2A2KFN6R.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HFBWF66LWJ.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HFJMHM8QWX.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HGEM4AUS2S.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HGF540APFW.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HH4XB4RMC9.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HHK3L33EVJ.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HHROPT0EYU.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HHWKWBAK94.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HJ0B1LGM6W.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HJ0FZRGN7H.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HJEOCP3QEA.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HJMBBX7XF5.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HJXVUIOK78.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HKD3KNQ4RG.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HKDTUTGNWM.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HKOJZ74UFS.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HM3KW7I34D.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HMQCS7NWPZ.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HMTLJS8NP0.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HMZEK10QLI.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HNQQWW4CMH.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HO0TOBSOTA.jpg,Fake
D:\OneDrive - Brown University\Learning\Y6\Deep Learning\Projects\Final\deepfake_face_detection\data\rvf10k\train\fake\HO4UBLZO2D.jpg,Fake
